Game,Level,Result,Num of steps,Time
517,easy,0,29,0.024547100067138672
518,easy,0,26,0.022901058197021484
519,easy,0,26,0.024294137954711914
520,easy,0,31,0.01999187469482422
521,easy,1,3,0.002685070037841797
522,easy,0,42,0.03237414360046387
523,easy,1,7,0.007189035415649414
524,easy,0,23,0.009587287902832031
525,easy,1,3,0.002444028854370117
526,easy,1,5,0.004844188690185547
527,easy,0,23,0.021340131759643555
528,easy,1,20,0.014953136444091797
529,easy,0,38,0.03249001502990723
530,easy,0,38,0.02766895294189453
531,easy,0,29,0.014901876449584961
532,easy,0,32,0.03267502784729004
533,easy,0,17,0.011269092559814453
534,easy,0,22,0.012190818786621094
535,easy,0,32,0.026319026947021484
536,easy,0,22,0.015740156173706055
537,easy,0,30,0.03875899314880371
538,easy,0,33,0.021836042404174805
539,easy,1,3,0.002332925796508789
540,easy,0,27,0.021611928939819336
541,easy,0,37,0.04359078407287598
542,easy,1,3,0.00208282470703125
543,easy,0,39,0.03596329689025879
544,easy,0,30,0.02591109275817871
545,easy,0,27,0.026190996170043945
546,easy,0,17,0.009305953979492188
547,easy,1,4,0.0033969879150390625
548,easy,0,36,0.03192901611328125
549,easy,0,28,0.024262189865112305
550,easy,0,37,0.023270845413208008
551,easy,0,38,0.03600001335144043
552,easy,0,24,0.017433881759643555
553,easy,0,27,0.023164033889770508
554,easy,0,34,0.03310203552246094
555,easy,0,31,0.025888919830322266
556,easy,0,30,0.029603958129882812
557,easy,0,30,0.02124619483947754
558,easy,0,24,0.023231983184814453
559,easy,0,18,0.009603738784790039
560,easy,0,30,0.03734707832336426
561,easy,0,40,0.032670021057128906
562,easy,0,49,0.039752960205078125
563,easy,0,35,0.02616715431213379
564,easy,0,24,0.012738227844238281
565,easy,0,24,0.017834186553955078
566,easy,0,30,0.023495912551879883
567,easy,0,36,0.02631402015686035
568,easy,0,29,0.016514062881469727
569,easy,0,34,0.032501935958862305
570,easy,0,30,0.02412724494934082
571,easy,0,34,0.039347171783447266
572,easy,1,3,0.0021092891693115234
573,easy,0,29,0.025871992111206055
574,easy,0,37,0.03040599822998047
575,easy,1,10,0.009144067764282227
576,easy,0,27,0.01994800567626953
577,easy,0,35,0.0247189998626709
578,easy,0,37,0.044393062591552734
579,easy,1,5,0.004178762435913086
580,easy,1,19,0.011513948440551758
581,easy,0,25,0.02180194854736328
582,easy,1,3,0.0022459030151367188
583,easy,0,28,0.01845407485961914
584,easy,0,34,0.03281402587890625
585,easy,1,3,0.0021660327911376953
586,easy,0,28,0.017004966735839844
587,easy,0,33,0.019469261169433594
588,easy,0,30,0.030283212661743164
589,easy,0,33,0.022983074188232422
590,easy,1,4,0.0031380653381347656
591,easy,0,18,0.008384943008422852
592,easy,0,27,0.022748947143554688
593,easy,0,29,0.01742410659790039
594,easy,1,5,0.004218101501464844
595,easy,0,24,0.024387836456298828
596,easy,0,30,0.0240938663482666
597,easy,0,32,0.05524897575378418
598,easy,0,36,0.034009695053100586
599,easy,1,6,0.007592916488647461
600,easy,0,34,0.06166672706604004
601,easy,0,18,0.01711297035217285
602,easy,0,24,0.020461082458496094
603,easy,0,21,0.015507221221923828
604,easy,1,3,0.0024280548095703125
605,easy,0,37,0.029673099517822266
606,easy,0,45,0.03991103172302246
607,easy,0,20,0.018962860107421875
608,easy,0,21,0.013216972351074219
609,easy,0,40,0.032866716384887695
610,easy,0,27,0.019196271896362305
611,easy,1,3,0.002382993698120117
612,easy,0,26,0.018976926803588867
613,easy,0,21,0.01350092887878418
614,easy,0,30,0.034574031829833984
615,easy,0,34,0.042449951171875
616,easy,1,3,0.0020971298217773438
617,easy,0,32,0.0258481502532959
618,easy,0,40,0.03092813491821289
619,easy,0,32,0.01694798469543457
620,easy,0,26,0.021714210510253906
621,easy,0,26,0.02475595474243164
622,easy,0,31,0.024163246154785156
623,easy,0,25,0.017703771591186523
624,easy,0,35,0.033277034759521484
625,easy,1,17,0.00948476791381836
626,easy,0,19,0.01015615463256836
627,easy,0,39,0.03731513023376465
628,easy,1,4,0.003439188003540039
629,easy,0,28,0.01838374137878418
630,easy,0,42,0.03857994079589844
631,easy,0,32,0.026584148406982422
632,easy,0,29,0.027947664260864258
633,easy,0,20,0.01616382598876953
634,easy,1,3,0.0020449161529541016
635,easy,0,27,0.024597883224487305
636,easy,0,16,0.01112985610961914
637,easy,0,24,0.015736818313598633
638,easy,1,3,0.0021817684173583984
639,easy,0,39,0.03086996078491211
640,easy,0,28,0.019809961318969727
641,easy,0,31,0.03092503547668457
642,easy,0,20,0.013566255569458008
643,easy,0,44,0.034834861755371094
644,easy,0,38,0.02944207191467285
645,easy,0,39,0.036476850509643555
646,easy,1,3,0.0021119117736816406
647,easy,1,5,0.004853725433349609
648,easy,0,40,0.03285622596740723
649,easy,0,23,0.01673579216003418
650,easy,0,25,0.017503976821899414
651,easy,0,33,0.038826942443847656
652,easy,0,32,0.02867889404296875
653,easy,0,31,0.034295082092285156
654,easy,0,30,0.020534753799438477
655,easy,1,4,0.0031511783599853516
656,easy,1,6,0.0054340362548828125
657,easy,1,3,0.0020799636840820312
658,easy,0,27,0.018325090408325195
659,easy,0,18,0.011761903762817383
660,easy,0,27,0.021292924880981445
661,easy,0,24,0.016834259033203125
662,easy,0,26,0.016680240631103516
663,easy,0,29,0.02828216552734375
664,easy,0,19,0.00952291488647461
665,easy,0,35,0.036100149154663086
666,easy,0,23,0.015887975692749023
667,easy,0,27,0.02500295639038086
668,easy,0,34,0.031228303909301758
669,easy,1,4,0.0033190250396728516
670,easy,1,12,0.013589143753051758
671,easy,0,29,0.019788026809692383
672,easy,0,38,0.036659955978393555
673,easy,1,8,0.007187843322753906
674,easy,0,31,0.032321929931640625
675,easy,0,28,0.021888017654418945
676,easy,0,39,0.036015987396240234
677,easy,0,32,0.022548913955688477
678,easy,0,29,0.019371986389160156
679,easy,0,18,0.013365745544433594
680,easy,0,34,0.04630589485168457
681,easy,0,38,0.03598165512084961
682,easy,1,4,0.0029909610748291016
683,easy,0,31,0.031633853912353516
684,easy,1,3,0.002279043197631836
685,easy,0,27,0.016942977905273438
686,easy,0,28,0.016923904418945312
687,easy,0,26,0.02117180824279785
688,easy,0,24,0.024927854537963867
689,easy,0,40,0.046956777572631836
690,easy,0,27,0.014312267303466797
691,easy,0,22,0.017657995223999023
692,easy,0,27,0.019813060760498047
693,easy,1,3,0.002048969268798828
694,easy,0,21,0.008746147155761719
695,easy,0,35,0.03144979476928711
696,easy,0,19,0.01280522346496582
697,easy,1,3,0.0020449161529541016
698,easy,0,21,0.01070094108581543
699,easy,1,3,0.0023391246795654297
700,easy,1,3,0.0025839805603027344
701,easy,1,5,0.004148006439208984
702,easy,0,25,0.01871323585510254
703,easy,0,34,0.024293184280395508
704,easy,0,33,0.024121761322021484
705,easy,0,15,0.008835077285766602
706,easy,1,7,0.007215976715087891
707,easy,0,29,0.03309011459350586
708,easy,0,30,0.028460979461669922
709,easy,0,27,0.020650386810302734
710,easy,0,35,0.03438901901245117
711,easy,0,35,0.03588676452636719
712,easy,0,33,0.027637958526611328
713,easy,0,27,0.020311832427978516
714,easy,0,24,0.018758058547973633
715,easy,1,4,0.0034868717193603516
716,easy,0,23,0.02346515655517578
717,easy,0,49,0.18209600448608398
718,easy,0,26,0.047102928161621094
719,easy,0,35,0.028311729431152344
720,easy,0,24,0.014812231063842773
721,easy,1,4,0.003796100616455078
722,easy,0,42,0.03224802017211914
723,easy,0,32,0.023314237594604492
724,easy,0,17,0.013673067092895508
725,easy,0,41,0.027771949768066406
726,easy,0,26,0.025973081588745117
727,easy,0,34,0.02511000633239746
728,easy,1,3,0.0021800994873046875
729,easy,0,28,0.026143312454223633
730,easy,0,29,0.03145909309387207
731,easy,0,22,0.01580810546875
732,easy,0,24,0.018499135971069336
733,easy,0,26,0.025719881057739258
734,easy,0,24,0.021911144256591797
735,easy,0,29,0.024300098419189453
736,easy,0,25,0.011797904968261719
737,easy,0,37,0.023408889770507812
738,easy,0,30,0.022340774536132812
739,easy,0,30,0.014348983764648438
740,easy,0,26,0.02211308479309082
741,easy,0,33,0.02327895164489746
742,easy,0,26,0.023669004440307617
743,easy,1,3,0.0021147727966308594
744,easy,0,18,0.012031078338623047
745,easy,1,3,0.002351999282836914
746,easy,0,28,0.027083158493041992
747,easy,0,21,0.014736175537109375
748,easy,0,23,0.01292276382446289
749,easy,0,31,0.023016929626464844
750,easy,1,6,0.005223989486694336
751,easy,0,32,0.035655975341796875
752,easy,0,25,0.014489889144897461
753,easy,0,23,0.016955137252807617
754,easy,0,22,0.011740922927856445
755,easy,1,3,0.002421140670776367
756,easy,0,23,0.019980907440185547
757,easy,0,30,0.0181429386138916
758,easy,0,26,0.015901803970336914
759,easy,1,3,0.002805948257446289
760,easy,0,39,0.04283308982849121
761,easy,0,24,0.014204978942871094
762,easy,0,32,0.030433177947998047
