Game,Level,Result,Num of steps,Time
316,hard,1,95,0.7299449443817139
317,hard,1,181,1.3026909828186035
318,hard,0,132,1.0733401775360107
319,hard,1,37,0.2173612117767334
320,hard,1,50,0.3247232437133789
321,hard,1,5,0.0223691463470459
322,hard,1,257,2.116431951522827
323,hard,1,4,0.017323017120361328
324,hard,1,3,0.012309074401855469
325,hard,1,13,0.06574416160583496
326,hard,1,197,1.6574070453643799
327,hard,1,96,0.734572172164917
328,hard,0,126,1.2409694194793701
329,hard,1,3,0.010721921920776367
330,hard,1,4,0.01720881462097168
331,hard,0,128,1.3418259620666504
332,hard,1,106,1.350912094116211
333,hard,1,3,0.011775016784667969
334,hard,1,271,2.1639950275421143
335,hard,1,5,0.038109779357910156
336,hard,1,5,0.02252674102783203
337,hard,1,4,0.01799607276916504
338,hard,1,33,0.20327186584472656
339,hard,1,111,0.9491157531738281
340,hard,1,15,0.08955192565917969
341,hard,1,3,0.011630773544311523
342,hard,1,117,0.7662317752838135
343,hard,0,282,1.7619049549102783
344,hard,1,35,0.2540299892425537
345,hard,1,5,0.023167133331298828
346,hard,1,110,0.8276309967041016
347,hard,1,80,0.5038378238677979
348,hard,1,9,0.04348587989807129
349,hard,1,4,0.02068185806274414
350,hard,1,3,0.01208806037902832
351,hard,0,134,1.482300043106079
352,hard,0,120,1.283113956451416
353,hard,1,8,0.039826154708862305
354,hard,1,3,0.01100778579711914
355,hard,0,130,1.2733280658721924
356,hard,1,4,0.03006291389465332
357,hard,1,5,0.05313611030578613
358,hard,1,3,0.012204170227050781
359,hard,1,7,0.04048800468444824
360,hard,1,9,0.04373598098754883
361,hard,1,85,0.7480301856994629
362,hard,0,146,1.6324219703674316
363,hard,1,7,0.03271293640136719
364,hard,1,3,0.011853218078613281
365,hard,1,259,2.152614116668701
366,hard,1,8,0.03882312774658203
367,hard,1,274,1.6473970413208008
368,hard,1,5,0.021748065948486328
369,hard,1,5,0.020122051239013672
370,hard,0,99,1.3746311664581299
371,hard,0,128,1.7290327548980713
372,hard,0,132,1.5535271167755127
373,hard,1,27,0.15386319160461426
374,hard,1,76,0.4967508316040039
375,hard,1,3,0.01189732551574707
376,hard,1,40,0.2129201889038086
377,hard,1,50,0.31879711151123047
378,hard,1,5,0.020740032196044922
379,hard,1,145,1.6271378993988037
380,hard,1,55,0.3644390106201172
381,hard,1,110,0.7659480571746826
