Game,Level,Result,Num of steps,Time
261,medium,1,11,0.0262298583984375
262,medium,1,4,0.008530855178833008
263,medium,0,119,0.35170507431030273
264,medium,1,10,0.026356935501098633
265,medium,0,104,0.4216151237487793
266,medium,1,23,0.06446719169616699
267,medium,0,103,0.3933582305908203
268,medium,0,66,0.23513507843017578
269,medium,0,119,0.37164878845214844
270,medium,1,35,0.08682107925415039
271,medium,1,74,0.2543478012084961
272,medium,0,57,0.197174072265625
273,medium,1,6,0.014873027801513672
274,medium,1,25,0.06600499153137207
275,medium,0,123,0.291090726852417
276,medium,1,6,0.014233112335205078
277,medium,1,4,0.007877349853515625
278,medium,1,4,0.008262872695922852
279,medium,0,50,0.15516304969787598
280,medium,1,94,0.26389098167419434
281,medium,1,95,0.25676488876342773
282,medium,0,105,0.33344411849975586
283,medium,1,87,0.311769962310791
284,medium,1,3,0.006273031234741211
285,medium,0,75,0.28382110595703125
286,medium,0,133,0.5075321197509766
287,medium,0,141,0.48002195358276367
288,medium,1,6,0.015568971633911133
289,medium,0,125,0.47185516357421875
290,medium,1,10,0.02544403076171875
291,medium,0,120,0.5613188743591309
292,medium,1,94,0.2913990020751953
293,medium,0,78,0.20409584045410156
294,medium,1,93,0.29361391067504883
295,medium,1,3,0.006818056106567383
296,medium,1,3,0.006175994873046875
297,medium,0,126,0.5276651382446289
298,medium,0,53,0.20609617233276367
299,medium,1,3,0.005471944808959961
300,medium,0,121,0.5211498737335205
301,medium,0,147,0.5508320331573486
302,medium,1,3,0.006153106689453125
303,medium,1,3,0.0056760311126708984
304,medium,0,72,0.23582816123962402
305,medium,1,122,0.43518495559692383
306,medium,1,99,0.3255159854888916
307,medium,1,3,0.005179882049560547
308,medium,1,110,0.30258703231811523
309,medium,0,142,0.5039582252502441
310,medium,0,139,0.38138699531555176
311,medium,1,5,0.012150049209594727
312,medium,0,128,0.4507730007171631
313,medium,1,3,0.005903959274291992
314,medium,0,111,0.3674008846282959
315,medium,1,3,0.005209922790527344
316,medium,0,124,0.3836641311645508
317,medium,0,126,0.43656301498413086
318,medium,1,13,0.03250408172607422
319,medium,0,140,0.6131668090820312
320,medium,1,3,0.0051958560943603516
321,medium,1,90,0.27745604515075684
322,medium,1,92,0.21975922584533691
323,medium,0,133,0.4642951488494873
324,medium,0,131,0.3368351459503174
325,medium,1,7,0.018020153045654297
326,medium,1,8,0.020500898361206055
327,medium,1,120,0.3514270782470703
328,medium,1,3,0.005950927734375
329,medium,0,136,0.3788948059082031
330,medium,1,3,0.0061719417572021484
331,medium,0,51,0.16588997840881348
332,medium,0,72,0.1973099708557129
333,medium,1,3,0.005240917205810547
334,medium,0,67,0.33304619789123535
335,medium,0,61,0.2341921329498291
336,medium,0,59,0.24607110023498535
337,medium,1,114,0.31581902503967285
338,medium,0,133,0.33431077003479004
339,medium,1,3,0.005778074264526367
340,medium,0,58,0.153120756149292
341,medium,0,59,0.20186424255371094
342,medium,1,3,0.005916118621826172
343,medium,0,123,0.3920912742614746
344,medium,0,135,0.49732398986816406
345,medium,0,115,0.24180388450622559
346,medium,1,3,0.0052490234375
347,medium,0,60,0.22391486167907715
348,medium,0,109,0.3442420959472656
349,medium,1,3,0.00593113899230957
350,medium,1,5,0.017343997955322266
351,medium,1,5,0.013707160949707031
352,medium,1,4,0.013437747955322266
353,medium,1,3,0.005342960357666016
354,medium,1,52,0.17012476921081543
355,medium,1,108,0.40845417976379395
356,medium,0,120,0.26309704780578613
357,medium,0,74,0.28122401237487793
358,medium,0,141,0.41185784339904785
359,medium,0,124,0.6382472515106201
360,medium,1,21,0.08067107200622559
361,medium,1,27,0.10819101333618164
362,medium,1,46,0.16412806510925293
363,medium,1,108,0.44156908988952637
364,medium,1,3,0.0065708160400390625
365,medium,1,101,0.326495885848999
366,medium,1,109,0.36275410652160645
367,medium,1,3,0.006781339645385742
368,medium,1,121,0.3618588447570801
369,medium,0,130,0.4305741786956787
370,medium,0,133,0.4426391124725342
371,medium,1,5,0.010970115661621094
372,medium,0,135,0.38193511962890625
373,medium,1,4,0.009145259857177734
374,medium,1,122,0.4158971309661865
375,medium,1,103,0.3534841537475586
376,medium,1,43,0.14190268516540527
377,medium,0,118,0.45253992080688477
378,medium,0,56,0.21616888046264648
379,medium,1,66,0.19860005378723145
380,medium,1,55,0.21065592765808105
381,medium,0,108,0.4001948833465576
382,medium,1,26,0.08165216445922852
383,medium,1,24,0.07444596290588379
384,medium,1,88,0.27359986305236816
385,medium,1,3,0.006010770797729492
386,medium,0,113,0.45418596267700195
387,medium,1,3,0.005570888519287109
388,medium,1,4,0.009634017944335938
389,medium,0,117,0.40130114555358887
390,medium,1,4,0.008301973342895508
391,medium,1,3,0.005877017974853516
392,medium,0,122,0.3736152648925781
393,medium,1,6,0.014671802520751953
394,medium,0,150,0.4403877258300781
395,medium,1,11,0.028398990631103516
396,medium,1,6,0.015136003494262695
397,medium,1,3,0.0051348209381103516
398,medium,0,142,0.5056188106536865
399,medium,0,74,0.22261309623718262
400,medium,1,4,0.008975982666015625
401,medium,1,3,0.006075143814086914
402,medium,0,58,0.1613600254058838
403,medium,1,6,0.014978885650634766
404,medium,1,4,0.007884979248046875
405,medium,0,64,0.19399094581604004
406,medium,0,94,0.3359391689300537
407,medium,0,49,0.1670849323272705
408,medium,1,5,0.010926961898803711
409,medium,0,69,0.26467084884643555
410,medium,0,105,0.4080619812011719
411,medium,1,7,0.018168926239013672
412,medium,0,141,0.34462714195251465
413,medium,0,66,0.2878549098968506
414,medium,0,86,0.32848596572875977
415,medium,0,120,0.44435787200927734
416,medium,0,132,0.4174778461456299
417,medium,1,115,0.4832429885864258
418,medium,1,3,0.0054628849029541016
419,medium,0,65,0.20757389068603516
420,medium,1,6,0.014742136001586914
421,medium,1,96,0.37763214111328125
422,medium,0,127,0.36672520637512207
423,medium,0,116,0.4024651050567627
424,medium,1,3,0.007022857666015625
425,medium,0,124,0.5330638885498047
426,medium,0,129,0.5414988994598389
427,medium,1,102,0.46001219749450684
428,medium,1,3,0.006540775299072266
429,medium,0,127,0.4092700481414795
430,medium,0,132,0.37735509872436523
431,medium,1,3,0.00604701042175293
432,medium,1,111,0.3832697868347168
433,medium,0,55,0.1546471118927002
434,medium,0,133,0.4979970455169678
435,medium,1,77,0.24158906936645508
436,medium,1,63,0.17808103561401367
437,medium,0,116,0.2810380458831787
438,medium,0,135,0.4384341239929199
439,medium,1,73,0.238800048828125
440,medium,0,137,0.43670201301574707
441,medium,1,4,0.010661125183105469
442,medium,1,3,0.0058629512786865234
443,medium,1,3,0.007101774215698242
444,medium,1,6,0.013956785202026367
445,medium,0,57,0.20769405364990234
446,medium,1,41,0.10848093032836914
447,medium,0,72,0.2747950553894043
448,medium,1,3,0.0051381587982177734
449,medium,1,57,0.20795011520385742
450,medium,0,49,0.14186978340148926
451,medium,1,3,0.005197048187255859
452,medium,0,107,0.32462477684020996
453,medium,1,122,0.40383005142211914
454,medium,0,123,0.35021305084228516
455,medium,1,99,0.3352320194244385
456,medium,0,114,0.3305222988128662
457,medium,1,105,0.44594693183898926
458,medium,0,129,0.4990081787109375
459,medium,1,6,0.014638662338256836
460,medium,1,9,0.02544116973876953
461,medium,0,127,0.45360827445983887
462,medium,0,118,0.5696203708648682
463,medium,1,124,0.4639780521392822
464,medium,0,104,0.3044931888580322
465,medium,1,4,0.010827064514160156
466,medium,0,118,0.46797800064086914
467,medium,1,4,0.010179281234741211
468,medium,1,3,0.005421876907348633
469,medium,1,4,0.009769916534423828
470,medium,0,121,0.33446812629699707
471,medium,0,71,0.27355384826660156
472,medium,0,131,0.3760662078857422
473,medium,0,57,0.16400504112243652
474,medium,0,47,0.2060379981994629
475,medium,0,129,0.3807098865509033
476,medium,1,6,0.01475214958190918
477,medium,0,111,0.3703138828277588
478,medium,1,77,0.23706293106079102
479,medium,0,72,0.2349698543548584
480,medium,1,5,0.012054681777954102
481,medium,1,39,0.10938286781311035
482,medium,1,4,0.009588956832885742
483,medium,1,3,0.005682945251464844
484,medium,1,4,0.008587121963500977
485,medium,0,129,0.4441699981689453
486,medium,1,132,0.383436918258667
487,medium,0,139,0.49190783500671387
488,medium,0,121,0.45375490188598633
489,medium,1,3,0.005900859832763672
490,medium,1,8,0.020016908645629883
491,medium,0,113,0.36248016357421875
492,medium,1,119,0.37703680992126465
493,medium,0,105,0.37929701805114746
494,medium,1,5,0.011953115463256836
495,medium,0,123,0.41117000579833984
496,medium,0,135,0.4091908931732178
497,medium,1,5,0.011749029159545898
498,medium,0,116,0.37710022926330566
499,medium,1,4,0.00824117660522461
500,medium,0,66,0.2733118534088135
501,medium,0,63,0.13384389877319336
502,medium,1,3,0.005912065505981445
503,medium,0,71,0.29653310775756836
504,medium,1,3,0.005185842514038086
505,medium,0,94,0.2812201976776123
506,medium,1,3,0.0052318572998046875
507,medium,0,108,0.4510610103607178
508,medium,0,126,0.4536139965057373
509,medium,1,51,0.1914360523223877
510,medium,1,3,0.005316734313964844
511,medium,1,4,0.00900888442993164
512,medium,0,115,0.2420179843902588
513,medium,0,94,0.3264749050140381
514,medium,0,111,0.4479830265045166
515,medium,0,77,0.32303476333618164
516,medium,1,99,0.3434131145477295
517,medium,0,123,0.3546910285949707
518,medium,1,5,0.011519908905029297
519,medium,1,3,0.005918979644775391
520,medium,1,4,0.008202075958251953
521,medium,1,32,0.0921018123626709
522,medium,1,12,0.032910823822021484
523,medium,0,106,0.24541783332824707
524,medium,0,137,0.3597111701965332
525,medium,0,137,0.4607679843902588
526,medium,1,3,0.005178928375244141
527,medium,1,100,0.31022214889526367
528,medium,1,6,0.013612031936645508
529,medium,1,7,0.01641106605529785
530,medium,0,114,0.3835759162902832
531,medium,1,6,0.013374090194702148
532,medium,0,134,0.39451003074645996
533,medium,1,3,0.006371974945068359
534,medium,0,112,0.37535810470581055
535,medium,1,72,0.2012770175933838
536,medium,1,3,0.0059299468994140625
537,medium,1,21,0.05593132972717285
538,medium,0,59,0.23070693016052246
539,medium,1,4,0.009148120880126953
540,medium,1,3,0.005368709564208984
541,medium,1,49,0.14057588577270508
542,medium,1,3,0.005904197692871094
543,medium,0,101,0.34973597526550293
544,medium,0,117,0.4186100959777832
545,medium,0,120,0.4081442356109619
546,medium,1,56,0.2148439884185791
547,medium,0,121,0.29674863815307617
548,medium,0,122,0.3894212245941162
549,medium,0,63,0.2304689884185791
550,medium,1,10,0.025480031967163086
551,medium,1,5,0.011766910552978516
552,medium,1,91,0.31517696380615234
553,medium,1,3,0.0058917999267578125
554,medium,1,3,0.005434274673461914
555,medium,1,4,0.008180856704711914
556,medium,1,4,0.008678197860717773
557,medium,0,125,0.39610791206359863
558,medium,1,4,0.00837397575378418
559,medium,0,62,0.15814566612243652
560,medium,1,4,0.008602142333984375
561,medium,1,6,0.014088869094848633
562,medium,0,126,0.4337270259857178
563,medium,1,4,0.008372068405151367
564,medium,0,128,0.4451940059661865
565,medium,1,113,0.34453511238098145
566,medium,0,110,0.35277891159057617
567,medium,1,3,0.005903005599975586
568,medium,0,120,0.37140488624572754
569,medium,0,119,0.37627291679382324
570,medium,1,3,0.0053958892822265625
571,medium,0,120,0.3376598358154297
572,medium,0,56,0.20497679710388184
573,medium,1,37,0.09835529327392578
574,medium,1,55,0.2010331153869629
575,medium,0,68,0.25397396087646484
576,medium,1,86,0.26375889778137207
577,medium,1,3,0.006185054779052734
578,medium,0,126,0.44037723541259766
579,medium,0,128,0.36380791664123535
580,medium,1,3,0.005390167236328125
581,medium,1,3,0.005586862564086914
582,medium,1,3,0.006162881851196289
583,medium,1,104,0.3149302005767822
584,medium,1,124,0.47510290145874023
585,medium,1,110,0.30538392066955566
586,medium,1,10,0.02406930923461914
587,medium,1,5,0.011205911636352539
588,medium,1,3,0.005861043930053711
589,medium,1,5,0.011487960815429688
590,medium,1,3,0.0058841705322265625
591,medium,0,114,0.3495140075683594
592,medium,0,118,0.34503722190856934
593,medium,0,68,0.3353281021118164
594,medium,1,3,0.005442142486572266
595,medium,0,64,0.2241199016571045
596,medium,1,3,0.005423069000244141
597,medium,0,135,0.5724468231201172
598,medium,1,3,0.005242109298706055
599,medium,0,137,0.2922706604003906
600,medium,1,9,0.02237868309020996
601,medium,1,3,0.005148172378540039
602,medium,1,3,0.0059359073638916016
603,medium,1,7,0.015396833419799805
604,medium,1,5,0.011202096939086914
605,medium,1,88,0.2419877052307129
606,medium,1,3,0.006020069122314453
607,medium,1,5,0.011549234390258789
608,medium,1,22,0.05951094627380371
609,medium,0,129,0.39241814613342285
610,medium,1,6,0.014807701110839844
611,medium,0,71,0.3133976459503174
612,medium,1,3,0.005881071090698242
613,medium,0,127,0.4142589569091797
614,medium,0,79,0.25637006759643555
615,medium,1,3,0.005897998809814453
616,medium,1,4,0.009128093719482422
617,medium,0,60,0.21472406387329102
618,medium,1,3,0.006105899810791016
619,medium,0,132,0.38204526901245117
620,medium,1,108,0.3840677738189697
621,medium,1,5,0.012275218963623047
622,medium,0,116,0.3902699947357178
623,medium,0,148,0.41405200958251953
624,medium,0,123,0.3143930435180664
625,medium,1,3,0.00620579719543457
626,medium,1,95,0.36855387687683105
627,medium,1,37,0.11721181869506836
628,medium,1,6,0.01419687271118164
629,medium,1,49,0.13844895362854004
630,medium,1,3,0.005380153656005859
631,medium,0,131,0.48133397102355957
632,medium,0,129,0.5170838832855225
633,medium,1,73,0.23481106758117676
634,medium,1,3,0.005446910858154297
635,medium,1,4,0.009469985961914062
636,medium,0,130,0.480593204498291
637,medium,1,133,0.5003211498260498
638,medium,1,7,0.01719188690185547
639,medium,1,127,0.39900803565979004
640,medium,1,79,0.24153518676757812
641,medium,1,6,0.014281272888183594
642,medium,1,3,0.006263017654418945
643,medium,1,92,0.26142001152038574
644,medium,0,136,0.4409458637237549
645,medium,0,64,0.2837989330291748
646,medium,1,3,0.006140232086181641
647,medium,1,6,0.014885902404785156
648,medium,0,108,0.39538002014160156
649,medium,0,112,0.3324558734893799
650,medium,1,3,0.005938053131103516
651,medium,1,5,0.011019706726074219
652,medium,1,3,0.006036996841430664
653,medium,1,3,0.005906105041503906
654,medium,1,3,0.00515294075012207
655,medium,0,119,0.3456549644470215
656,medium,0,61,0.21838593482971191
657,medium,0,59,0.18951773643493652
658,medium,0,112,0.2878000736236572
659,medium,1,5,0.011146068572998047
660,medium,1,5,0.011447668075561523
661,medium,1,12,0.02955007553100586
662,medium,1,3,0.00590205192565918
663,medium,1,64,0.1931471824645996
664,medium,1,3,0.005148887634277344
665,medium,1,5,0.012573957443237305
666,medium,1,3,0.005855083465576172
667,medium,0,121,0.3355221748352051
668,medium,1,4,0.008579015731811523
669,medium,1,6,0.013036012649536133
670,medium,1,5,0.011421918869018555
671,medium,1,32,0.08915114402770996
672,medium,1,6,0.014913797378540039
673,medium,0,77,0.22938776016235352
674,medium,1,3,0.005939006805419922
675,medium,1,21,0.05812692642211914
676,medium,0,147,0.39569091796875
677,medium,0,114,0.4346308708190918
678,medium,1,6,0.014577150344848633
679,medium,0,59,0.155501127243042
680,medium,0,55,0.17433404922485352
681,medium,1,30,0.08765220642089844
682,medium,1,12,0.031919240951538086
683,medium,1,4,0.009455204010009766
684,medium,0,93,0.25296902656555176
685,medium,0,62,0.20499610900878906
686,medium,1,142,0.4215428829193115
687,medium,1,110,0.3684573173522949
688,medium,0,108,0.4447290897369385
689,medium,1,120,0.33985400199890137
690,medium,1,92,0.2896602153778076
691,medium,0,115,0.4957122802734375
692,medium,0,55,0.18231987953186035
693,medium,1,7,0.019862890243530273
694,medium,1,4,0.009441852569580078
695,medium,0,115,0.35065317153930664
696,medium,1,3,0.006222963333129883
697,medium,0,124,0.44240784645080566
698,medium,1,6,0.01476907730102539
699,medium,1,4,0.0076940059661865234
700,medium,0,67,0.16673016548156738
701,medium,0,64,0.1947338581085205
702,medium,1,122,0.5526120662689209
703,medium,1,38,0.11513519287109375
704,medium,1,122,0.3387598991394043
705,medium,0,117,0.287322998046875
706,medium,0,129,0.49489498138427734
707,medium,0,111,0.37625598907470703
708,medium,0,64,0.2644617557525635
709,medium,1,5,0.01202702522277832
710,medium,1,3,0.0058917999267578125
711,medium,0,52,0.20697879791259766
712,medium,1,4,0.007931232452392578
713,medium,0,147,0.5578789710998535
714,medium,1,57,0.2442340850830078
715,medium,0,131,0.40428709983825684
716,medium,0,118,0.4683408737182617
717,medium,1,3,0.005668163299560547
718,medium,0,137,0.45029211044311523
719,medium,1,100,0.45463085174560547
720,medium,1,4,0.009883880615234375
721,medium,1,125,0.6332211494445801
722,medium,0,65,0.2856621742248535
723,medium,0,111,0.3993873596191406
724,medium,1,40,0.11540102958679199
725,medium,0,133,0.36391401290893555
726,medium,0,110,0.4149489402770996
727,medium,1,3,0.005897998809814453
728,medium,1,6,0.014761924743652344
729,medium,1,5,0.011400938034057617
730,medium,0,134,0.3596487045288086
731,medium,0,123,0.41874217987060547
732,medium,0,112,0.408552885055542
733,medium,1,105,0.41289782524108887
734,medium,1,120,0.4174509048461914
735,medium,0,123,0.4551661014556885
736,medium,1,3,0.005545854568481445
737,medium,1,3,0.00555109977722168
738,medium,1,3,0.007481813430786133
739,medium,0,76,0.2805821895599365
740,medium,1,3,0.005715847015380859
741,medium,1,124,0.36026692390441895
742,medium,0,116,0.3880479335784912
743,medium,0,132,0.35295796394348145
744,medium,0,144,0.5326471328735352
745,medium,0,141,0.42890286445617676
746,medium,1,3,0.005451202392578125
747,medium,0,131,0.4173393249511719
748,medium,1,13,0.03526616096496582
749,medium,0,50,0.21028494834899902
750,medium,1,3,0.005133152008056641
751,medium,1,6,0.014623880386352539
752,medium,1,5,0.012571096420288086
753,medium,1,3,0.005117177963256836
754,medium,1,9,0.020993947982788086
755,medium,0,131,0.37538933753967285
756,medium,1,3,0.006082057952880859
757,medium,0,120,0.33620119094848633
758,medium,0,119,0.37520265579223633
759,medium,0,118,0.42032694816589355
760,medium,0,99,0.2734191417694092
761,medium,0,114,0.33930206298828125
762,medium,0,113,0.47638893127441406
763,medium,1,74,0.20805978775024414
764,medium,1,82,0.2931361198425293
765,medium,0,100,0.3292360305786133
766,medium,1,3,0.005446910858154297
767,medium,0,120,0.42058300971984863
768,medium,1,6,0.014319896697998047
769,medium,0,122,0.2829868793487549
770,medium,1,100,0.34093189239501953
771,medium,0,128,0.34360170364379883
772,medium,0,126,0.42638492584228516
773,medium,1,4,0.008005857467651367
