Game,Level,Result,Num of steps,Time
409,medium,0,123,1.3837289810180664
410,medium,1,83,0.9793450832366943
411,medium,1,3,0.002485990524291992
412,medium,1,3,0.0062541961669921875
413,medium,1,3,0.011053085327148438
414,medium,0,142,1.5839862823486328
415,medium,1,124,1.5027902126312256
416,medium,1,13,0.0929253101348877
417,medium,1,3,0.0041120052337646484
418,medium,1,5,0.009454965591430664
419,medium,0,124,1.3465280532836914
420,medium,1,3,0.0035676956176757812
421,medium,1,4,0.009116888046264648
422,medium,0,121,0.929893970489502
423,medium,0,67,0.5872559547424316
424,medium,0,111,1.1708781719207764
425,medium,1,118,1.1394529342651367
426,medium,0,117,1.1239268779754639
427,medium,1,111,1.339609146118164
428,medium,1,3,0.0029511451721191406
429,medium,0,128,1.2988553047180176
430,medium,1,6,0.04539132118225098
431,medium,0,62,0.5383670330047607
432,medium,0,123,1.16359281539917
433,medium,1,3,0.002836942672729492
434,medium,0,45,0.5323138236999512
435,medium,1,47,0.46442723274230957
436,medium,1,4,0.010364294052124023
437,medium,1,3,0.006148099899291992
438,medium,1,3,0.0025060176849365234
439,medium,1,3,0.006551980972290039
440,medium,0,62,0.6295807361602783
441,medium,0,100,1.1059291362762451
442,medium,1,4,0.013406038284301758
443,medium,0,115,1.3979320526123047
444,medium,0,131,1.42494797706604
445,medium,1,6,0.014166831970214844
446,medium,0,137,1.5226600170135498
447,medium,1,3,0.0040149688720703125
448,medium,1,137,1.3664910793304443
449,medium,1,5,0.01039886474609375
450,medium,0,114,1.3559749126434326
451,medium,0,126,1.3734452724456787
452,medium,0,115,0.8262228965759277
453,medium,0,144,1.3490748405456543
454,medium,0,111,0.9017720222473145
455,medium,0,103,1.2568073272705078
456,medium,1,6,0.02163982391357422
457,medium,0,66,0.7074198722839355
458,medium,0,114,1.1203277111053467
459,medium,0,58,0.6116452217102051
460,medium,1,4,0.010869026184082031
461,medium,1,83,1.2003769874572754
462,medium,0,142,1.6474008560180664
463,medium,1,3,0.0026438236236572266
464,medium,0,140,1.5847702026367188
465,medium,1,26,0.18548202514648438
466,medium,1,49,0.6051371097564697
467,medium,0,119,1.4055988788604736
468,medium,1,4,0.010704278945922852
469,medium,1,126,1.1523101329803467
470,medium,1,96,0.8607010841369629
471,medium,0,124,1.6248860359191895
472,medium,0,55,0.4927840232849121
473,medium,1,107,1.2970960140228271
474,medium,0,88,0.8478500843048096
475,medium,0,110,1.2481458187103271
476,medium,1,4,0.023433923721313477
477,medium,0,107,1.133147954940796
478,medium,1,60,0.8281140327453613
479,medium,1,59,0.8386168479919434
480,medium,1,12,0.13154006004333496
481,medium,1,3,0.0056340694427490234
482,medium,1,23,0.24665307998657227
483,medium,1,9,0.06290793418884277
484,medium,1,65,0.9680440425872803
485,medium,0,113,1.5595901012420654
486,medium,1,42,0.44377899169921875
487,medium,0,136,1.482801914215088
488,medium,0,112,1.3693220615386963
489,medium,0,119,1.13480806350708
490,medium,0,62,0.6925168037414551
491,medium,1,13,0.0796048641204834
492,medium,0,115,1.2396998405456543
493,medium,1,3,0.0027170181274414062
494,medium,0,135,1.4962518215179443
495,medium,1,112,2.227381944656372
496,medium,1,10,0.07305502891540527
497,medium,1,3,0.0038299560546875
498,medium,1,3,0.0075452327728271484
499,medium,0,124,2.1713359355926514
500,medium,0,103,1.2113771438598633
