Game,Level,Result,Num of steps,Time
742,easy,1,19,0.02675008773803711
743,easy,0,29,0.053633928298950195
744,easy,1,3,0.0019762516021728516
745,easy,0,26,0.061701059341430664
746,easy,0,17,0.028025150299072266
747,easy,1,3,0.0011830329895019531
748,easy,0,24,0.05276799201965332
749,easy,0,21,0.05722188949584961
750,easy,1,5,0.0047190189361572266
751,easy,1,4,0.0015649795532226562
752,easy,0,16,0.01583409309387207
753,easy,0,29,0.030886173248291016
754,easy,1,12,0.02109503746032715
755,easy,0,22,0.035324811935424805
756,easy,1,26,0.04998612403869629
757,easy,1,11,0.019603967666625977
758,easy,0,22,0.05978083610534668
759,easy,1,26,0.04135394096374512
760,easy,1,3,0.0008718967437744141
761,easy,0,14,0.020318031311035156
762,easy,1,32,0.05244803428649902
763,easy,0,28,0.05544614791870117
764,easy,0,23,0.03532981872558594
765,easy,0,36,0.08623218536376953
766,easy,0,23,0.04726076126098633
767,easy,0,30,0.0628049373626709
768,easy,0,24,0.028743982315063477
769,easy,0,36,0.05553483963012695
770,easy,0,41,0.08005189895629883
771,easy,0,28,0.06782317161560059
772,easy,0,28,0.041152000427246094
773,easy,1,3,0.0012240409851074219
774,easy,0,27,0.047453880310058594
775,easy,0,35,0.059983253479003906
776,easy,0,24,0.02984929084777832
777,easy,0,30,0.0744161605834961
778,easy,1,3,0.0010099411010742188
779,easy,0,23,0.02569293975830078
780,easy,0,34,0.0623621940612793
781,easy,0,28,0.033464908599853516
782,easy,1,6,0.005964040756225586
783,easy,1,3,0.0027251243591308594
784,easy,0,28,0.0290679931640625
785,easy,0,30,0.054728031158447266
786,easy,1,3,0.0015480518341064453
787,easy,1,4,0.002651691436767578
788,easy,1,10,0.01471090316772461
789,easy,1,3,0.0026178359985351562
790,easy,0,20,0.03728890419006348
791,easy,0,21,0.027167081832885742
792,easy,0,32,0.06391286849975586
793,easy,1,3,0.0009253025054931641
794,easy,1,7,0.015103340148925781
795,easy,0,36,0.059319257736206055
796,easy,1,11,0.01811385154724121
797,easy,1,4,0.001964092254638672
798,easy,0,24,0.050199031829833984
799,easy,0,33,0.08341193199157715
800,easy,1,3,0.0009758472442626953
801,easy,0,20,0.025331974029541016
802,easy,0,23,0.02582573890686035
803,easy,0,19,0.03978395462036133
804,easy,0,28,0.05153608322143555
